Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2023-10-16 00:00:00,Germany,Germany,DE,462.21,527.61,47.77,44.45,entsoe.eu
2023-10-17 00:00:00,Germany,Germany,DE,480.54,548.93,44.79,40.28,entsoe.eu
2023-10-18 00:00:00,Germany,Germany,DE,306.58,361.01,64.9,60.74,entsoe.eu
2023-10-19 00:00:00,Germany,Germany,DE,311.95,365.22,63.88,59.34,entsoe.eu
2023-10-20 00:00:00,Germany,Germany,DE,234.17,282.67,72.2,68.9,entsoe.eu
2023-10-21 00:00:00,Germany,Germany,DE,192.03,240.16,77.76,73.07,entsoe.eu
2023-10-22 00:00:00,Germany,Germany,DE,237.81,290.19,73.12,68.95,entsoe.eu
2023-10-23 00:00:00,Germany,Germany,DE,451.85,517.52,47.92,43.86,entsoe.eu
2023-10-24 00:00:00,Germany,Germany,DE,426.54,490.65,49.96,45.9,entsoe.eu
2023-10-25 00:00:00,Germany,Germany,DE,406.31,468.21,53.02,49.71,entsoe.eu
2023-10-26 00:00:00,Germany,Germany,DE,452.81,518.49,47.44,42.52,entsoe.eu
2023-10-27 00:00:00,Germany,Germany,DE,414.52,475.69,53.63,47.93,entsoe.eu
2023-10-28 00:00:00,Germany,Germany,DE,212.33,264.28,75.66,68.85,entsoe.eu
2023-10-29 00:00:00,Germany,Germany,DE,123.37,165.64,85.59,82.65,entsoe.eu
2023-10-30 00:00:00,Germany,Germany,DE,328.06,384.87,62.2,58.97,entsoe.eu
2023-10-31 00:00:00,Germany,Germany,DE,298.02,353.75,65.66,62.61,entsoe.eu
2023-11-01 00:00:00,Germany,Germany,DE,173.37,225.34,78.38,72.05,entsoe.eu
2023-11-02 00:00:00,Germany,Germany,DE,158.79,202.51,81.06,77.93,entsoe.eu
2023-11-03 00:00:00,Germany,Germany,DE,194.15,240.62,76.71,71.97,entsoe.eu
2023-11-04 00:00:00,Germany,Germany,DE,121.36,164.69,85.24,82.16,entsoe.eu
2023-11-05 00:00:00,Germany,Germany,DE,146.53,191.07,82.89,78.61,entsoe.eu
2023-11-06 00:00:00,Germany,Germany,DE,191.31,236.3,77.08,75.94,entsoe.eu
2023-11-07 00:00:00,Germany,Germany,DE,260.97,310.73,69.31,67.59,entsoe.eu
2023-11-08 00:00:00,Germany,Germany,DE,247.64,295.71,71.11,69.94,entsoe.eu
2023-11-09 00:00:00,Germany,Germany,DE,315.39,368.55,63.89,62.13,entsoe.eu
2023-11-10 00:00:00,Germany,Germany,DE,341.98,398.01,60.67,57.93,entsoe.eu
2023-11-11 00:00:00,Germany,Germany,DE,380.08,443.7,56.16,52.31,entsoe.eu
2023-11-12 00:00:00,Germany,Germany,DE,426.31,494.9,51.21,44.54,entsoe.eu
2023-11-13 00:00:00,Germany,Germany,DE,302.15,356.06,64.6,60.99,entsoe.eu
2023-11-14 00:00:00,Germany,Germany,DE,219.09,264.71,74.54,72.32,entsoe.eu
2023-11-15 00:00:00,Germany,Germany,DE,356.85,414.06,58.41,55.93,entsoe.eu
2023-11-16 00:00:00,Germany,Germany,DE,446.79,511.76,47.18,44.96,entsoe.eu
2023-11-17 00:00:00,Germany,Germany,DE,504.31,573.11,41.2,38.02,entsoe.eu
2023-11-18 00:00:00,Germany,Germany,DE,314.64,376.59,61.57,55.93,entsoe.eu
2023-11-19 00:00:00,Germany,Germany,DE,162.42,208.02,80.43,77.58,entsoe.eu
2023-11-20 00:00:00,Germany,Germany,DE,389.21,449.87,54.02,49.48,entsoe.eu
2023-11-21 00:00:00,Germany,Germany,DE,503.67,572.79,40.6,36.1,entsoe.eu
2023-11-22 00:00:00,Germany,Germany,DE,432.21,496.86,48.02,44.97,entsoe.eu
2023-11-23 00:00:00,Germany,Germany,DE,215.52,264.08,72.12,71.84,entsoe.eu
2023-11-24 00:00:00,Germany,Germany,DE,229.77,277.3,71.69,70.92,entsoe.eu
2023-11-25 00:00:00,Germany,Germany,DE,353.64,412.64,58.75,56.92,entsoe.eu
2023-11-26 00:00:00,Germany,Germany,DE,529.85,603.32,38.26,35.62,entsoe.eu
2023-11-27 00:00:00,Germany,Germany,DE,454.64,519.99,45.36,43.29,entsoe.eu
2023-11-28 00:00:00,Germany,Germany,DE,477.71,544.59,42.33,39.86,entsoe.eu
2023-11-29 00:00:00,Germany,Germany,DE,480.59,546.81,42.24,40.86,entsoe.eu
2023-11-30 00:00:00,Germany,Germany,DE,573.03,650.69,29.53,25.06,entsoe.eu
2023-12-01 00:00:00,Germany,Germany,DE,578.03,655.05,29.52,25.69,entsoe.eu
2023-12-02 00:00:00,Germany,Germany,DE,604.55,684.27,27.52,24.75,entsoe.eu
2023-12-03 00:00:00,Germany,Germany,DE,553.76,626.63,35.94,33.56,entsoe.eu
2023-12-04 00:00:00,Germany,Germany,DE,460.15,524.36,44.78,42.36,entsoe.eu
2023-12-05 00:00:00,Germany,Germany,DE,446.54,509.6,46.56,44.78,entsoe.eu
2023-12-06 00:00:00,Germany,Germany,DE,529.43,603.18,35.0,32.58,entsoe.eu
2023-12-07 00:00:00,Germany,Germany,DE,516.96,591.5,35.8,31.66,entsoe.eu
2023-12-08 00:00:00,Germany,Germany,DE,449.6,516.45,45.22,42.02,entsoe.eu
2023-12-09 00:00:00,Germany,Germany,DE,268.82,323.33,66.95,63.13,entsoe.eu
2023-12-10 00:00:00,Germany,Germany,DE,183.77,230.1,77.28,73.85,entsoe.eu
2023-12-11 00:00:00,Germany,Germany,DE,335.87,389.07,61.24,57.92,entsoe.eu
2023-12-12 00:00:00,Germany,Germany,DE,488.13,555.64,42.01,37.11,entsoe.eu
2023-12-13 00:00:00,Germany,Germany,DE,435.04,499.05,47.93,43.96,entsoe.eu
2023-12-14 00:00:00,Germany,Germany,DE,535.07,607.09,36.05,30.46,entsoe.eu
2023-12-15 00:00:00,Germany,Germany,DE,446.54,512.42,46.98,43.36,entsoe.eu
2023-12-16 00:00:00,Germany,Germany,DE,261.01,314.65,68.0,66.4,entsoe.eu
2023-12-17 00:00:00,Germany,Germany,DE,255.65,308.39,69.22,68.7,entsoe.eu
2023-12-18 00:00:00,Germany,Germany,DE,271.65,323.46,67.17,65.92,entsoe.eu
2023-12-19 00:00:00,Germany,Germany,DE,270.19,323.03,66.99,64.9,entsoe.eu
2023-12-20 00:00:00,Germany,Germany,DE,197.77,244.47,74.98,72.92,entsoe.eu
2023-12-21 00:00:00,Germany,Germany,DE,140.91,179.7,83.01,81.18,entsoe.eu
2023-12-22 00:00:00,Germany,Germany,DE,126.99,165.49,84.67,82.89,entsoe.eu
2023-12-23 00:00:00,Germany,Germany,DE,159.56,202.71,81.19,77.21,entsoe.eu
2023-12-24 00:00:00,Germany,Germany,DE,112.07,154.22,85.62,83.88,entsoe.eu
2023-12-25 00:00:00,Germany,Germany,DE,131.61,174.78,84.16,82.16,entsoe.eu
2023-12-26 00:00:00,Germany,Germany,DE,140.96,186.42,82.34,81.74,entsoe.eu
2023-12-27 00:00:00,Germany,Germany,DE,212.64,265.47,73.36,67.63,entsoe.eu
2023-12-28 00:00:00,Germany,Germany,DE,130.04,169.93,84.53,83.32,entsoe.eu
2023-12-29 00:00:00,Germany,Germany,DE,122.97,162.35,85.4,84.27,entsoe.eu
2023-12-30 00:00:00,Germany,Germany,DE,156.61,200.59,81.73,78.05,entsoe.eu
2023-12-31 00:00:00,Germany,Germany,DE,136.82,181.33,83.32,79.49,entsoe.eu
2022-01-01 00:00:00,Poland,Poland,PL,775.19,856.88,26.19,25.09,entsoe.eu
2022-01-02 00:00:00,Poland,Poland,PL,646.58,718.49,38.04,36.38,entsoe.eu
2022-01-03 00:00:00,Poland,Poland,PL,719.29,793.92,31.95,30.61,entsoe.eu
2022-01-04 00:00:00,Poland,Poland,PL,824.75,908.19,21.19,19.58,entsoe.eu
2022-01-05 00:00:00,Poland,Poland,PL,803.57,885.07,23.15,21.98,entsoe.eu
2022-01-06 00:00:00,Poland,Poland,PL,764.91,845.01,25.64,24.73,entsoe.eu
2022-01-07 00:00:00,Poland,Poland,PL,788.19,870.02,23.77,22.54,entsoe.eu
2022-01-08 00:00:00,Poland,Poland,PL,815.2,900.15,20.7,19.12,entsoe.eu
2022-01-09 00:00:00,Poland,Poland,PL,796.9,880.82,22.85,21.23,entsoe.eu
2022-01-10 00:00:00,Poland,Poland,PL,916.73,1008.02,11.56,10.53,entsoe.eu
2022-01-11 00:00:00,Poland,Poland,PL,923.26,1016.05,10.12,8.73,entsoe.eu
2022-01-12 00:00:00,Poland,Poland,PL,886.28,975.76,13.91,12.64,entsoe.eu
2022-01-13 00:00:00,Poland,Poland,PL,730.31,805.37,30.31,29.45,entsoe.eu
2022-01-14 00:00:00,Poland,Poland,PL,707.32,779.89,32.99,31.79,entsoe.eu
2022-01-15 00:00:00,Poland,Poland,PL,823.13,906.75,21.47,19.65,entsoe.eu
2022-01-16 00:00:00,Poland,Poland,PL,772.87,852.76,26.42,24.75,entsoe.eu
2022-01-17 00:00:00,Poland,Poland,PL,704.73,778.09,32.51,31.23,entsoe.eu
2022-01-18 00:00:00,Poland,Poland,PL,826.33,910.43,19.86,18.49,entsoe.eu
2022-01-19 00:00:00,Poland,Poland,PL,770.16,849.81,26.11,24.73,entsoe.eu
2022-01-20 00:00:00,Poland,Poland,PL,691.41,763.87,33.9,32.9,entsoe.eu
2022-01-21 00:00:00,Poland,Poland,PL,715.11,789.94,31.02,29.76,entsoe.eu
2022-01-22 00:00:00,Poland,Poland,PL,812.7,896.25,20.89,19.33,entsoe.eu
2022-01-23 00:00:00,Poland,Poland,PL,894.75,986.07,12.29,10.21,entsoe.eu
2022-01-24 00:00:00,Poland,Poland,PL,877.54,966.92,14.57,13.33,entsoe.eu
2022-01-25 00:00:00,Poland,Poland,PL,853.98,940.26,17.38,15.88,entsoe.eu
2022-01-26 00:00:00,Poland,Poland,PL,788.94,870.22,23.82,22.72,entsoe.eu
2022-01-27 00:00:00,Poland,Poland,PL,688.24,760.88,33.94,32.86,entsoe.eu
2022-01-28 00:00:00,Poland,Poland,PL,708.42,781.69,32.4,31.16,entsoe.eu
2022-01-29 00:00:00,Poland,Poland,PL,686.77,758.28,35.06,33.5,entsoe.eu
2022-01-30 00:00:00,Poland,Poland,PL,689.4,760.87,34.59,33.75,entsoe.eu
2022-01-31 00:00:00,Poland,Poland,PL,878.17,964.3,16.7,15.62,entsoe.eu
2022-02-01 00:00:00,Poland,Poland,PL,827.81,909.88,21.72,20.91,entsoe.eu
2022-02-02 00:00:00,Poland,Poland,PL,825.2,906.53,21.91,21.19,entsoe.eu
2022-02-03 00:00:00,Poland,Poland,PL,892.33,980.27,14.91,14.11,entsoe.eu
2022-02-04 00:00:00,Poland,Poland,PL,829.56,912.71,21.04,20.19,entsoe.eu
2022-02-05 00:00:00,Poland,Poland,PL,640.93,710.67,38.39,37.29,entsoe.eu
2022-02-06 00:00:00,Poland,Poland,PL,606.65,673.67,40.83,39.73,entsoe.eu
2022-02-07 00:00:00,Poland,Poland,PL,716.12,791.04,30.9,29.96,entsoe.eu
2022-02-08 00:00:00,Poland,Poland,PL,720.8,795.72,30.66,29.68,entsoe.eu
2022-02-09 00:00:00,Poland,Poland,PL,731.43,807.42,29.96,28.43,entsoe.eu
2022-02-10 00:00:00,Poland,Poland,PL,816.86,900.08,21.17,19.38,entsoe.eu
2022-02-11 00:00:00,Poland,Poland,PL,817.18,900.78,20.64,18.73,entsoe.eu
2022-02-12 00:00:00,Poland,Poland,PL,728.66,808.72,28.37,26.31,entsoe.eu
2022-02-13 00:00:00,Poland,Poland,PL,616.33,687.53,39.26,37.12,entsoe.eu
2022-02-14 00:00:00,Poland,Poland,PL,674.77,747.72,34.57,32.99,entsoe.eu
2022-02-15 00:00:00,Poland,Poland,PL,769.59,849.96,25.86,24.01,entsoe.eu
2022-02-16 00:00:00,Poland,Poland,PL,644.14,713.78,38.11,36.6,entsoe.eu
2022-02-17 00:00:00,Poland,Poland,PL,641.03,710.23,38.32,37.04,entsoe.eu
2022-02-18 00:00:00,Poland,Poland,PL,655.04,725.64,37.31,35.79,entsoe.eu
2022-02-19 00:00:00,Poland,Poland,PL,677.06,749.5,35.19,33.93,entsoe.eu
2022-02-20 00:00:00,Poland,Poland,PL,679.66,752.15,35.24,34.09,entsoe.eu
2022-02-21 00:00:00,Poland,Poland,PL,662.42,731.39,37.43,36.6,entsoe.eu
2022-02-22 00:00:00,Poland,Poland,PL,749.89,826.52,29.1,28.12,entsoe.eu
2022-02-23 00:00:00,Poland,Poland,PL,733.86,809.24,30.08,29.48,entsoe.eu
2022-02-24 00:00:00,Poland,Poland,PL,690.79,764.34,34.16,33.28,entsoe.eu
2022-02-25 00:00:00,Poland,Poland,PL,714.62,789.38,31.94,30.99,entsoe.eu
2022-02-26 00:00:00,Poland,Poland,PL,904.59,993.84,14.51,13.43,entsoe.eu
2022-02-27 00:00:00,Poland,Poland,PL,863.84,951.32,17.72,16.4,entsoe.eu
2022-02-28 00:00:00,Poland,Poland,PL,882.14,970.37,16.01,14.93,entsoe.eu
2022-03-01 00:00:00,Poland,Poland,PL,891.67,980.31,15.2,14.13,entsoe.eu
2022-03-02 00:00:00,Poland,Poland,PL,921.87,1012.98,12.28,11.24,entsoe.eu
2022-03-03 00:00:00,Poland,Poland,PL,912.19,1001.51,13.84,12.79,entsoe.eu
2022-03-04 00:00:00,Poland,Poland,PL,920.49,1009.45,13.72,12.88,entsoe.eu
2022-03-05 00:00:00,Poland,Poland,PL,944.05,1033.87,11.6,10.34,entsoe.eu
2022-03-06 00:00:00,Poland,Poland,PL,956.04,1046.71,10.42,9.31,entsoe.eu
2022-03-07 00:00:00,Poland,Poland,PL,887.31,973.38,17.13,16.05,entsoe.eu
2022-03-08 00:00:00,Poland,Poland,PL,934.06,1023.47,12.91,11.96,entsoe.eu
2022-03-09 00:00:00,Poland,Poland,PL,911.23,998.81,14.77,13.81,entsoe.eu
2022-03-10 00:00:00,Poland,Poland,PL,830.34,913.01,21.99,20.85,entsoe.eu
2022-03-11 00:00:00,Poland,Poland,PL,776.57,856.65,26.09,24.93,entsoe.eu
2022-03-12 00:00:00,Poland,Poland,PL,798.78,880.44,24.19,22.67,entsoe.eu
2022-03-13 00:00:00,Poland,Poland,PL,750.17,828.7,28.77,27.15,entsoe.eu
2022-03-14 00:00:00,Poland,Poland,PL,798.12,878.39,24.88,23.66,entsoe.eu
2022-03-15 00:00:00,Poland,Poland,PL,894.13,981.96,15.48,14.2,entsoe.eu
2022-03-16 00:00:00,Poland,Poland,PL,880.81,968.6,16.22,14.82,entsoe.eu
2022-03-17 00:00:00,Poland,Poland,PL,811.46,893.0,23.58,22.36,entsoe.eu
2022-03-18 00:00:00,Poland,Poland,PL,862.24,948.46,18.57,17.11,entsoe.eu
2022-03-19 00:00:00,Poland,Poland,PL,782.05,863.62,25.86,24.23,entsoe.eu
2022-03-20 00:00:00,Poland,Poland,PL,717.74,795.52,31.18,29.76,entsoe.eu
2022-03-21 00:00:00,Poland,Poland,PL,804.8,887.65,23.02,21.46,entsoe.eu
2022-03-22 00:00:00,Poland,Poland,PL,860.32,947.47,17.68,16.27,entsoe.eu
2022-03-23 00:00:00,Poland,Poland,PL,863.23,949.82,17.79,16.41,entsoe.eu
2022-03-24 00:00:00,Poland,Poland,PL,869.89,957.08,16.88,15.53,entsoe.eu
2022-03-25 00:00:00,Poland,Poland,PL,817.57,899.98,22.33,20.96,entsoe.eu
2022-03-26 00:00:00,Poland,Poland,PL,706.01,779.61,33.11,31.78,entsoe.eu
2022-03-27 00:00:00,Poland,Poland,PL,759.88,838.95,27.82,26.35,entsoe.eu
2022-03-28 00:00:00,Poland,Poland,PL,686.64,758.15,35.09,33.92,entsoe.eu
2022-03-29 00:00:00,Poland,Poland,PL,865.46,951.42,17.54,16.25,entsoe.eu
2022-03-30 00:00:00,Poland,Poland,PL,864.98,950.17,17.59,16.42,entsoe.eu
2022-03-31 00:00:00,Poland,Poland,PL,784.05,862.94,25.52,24.13,entsoe.eu
2022-04-01 00:00:00,Poland,Poland,PL,722.68,795.69,32.01,31.01,entsoe.eu
2022-04-02 00:00:00,Poland,Poland,PL,709.05,781.02,33.73,32.17,entsoe.eu
2022-04-03 00:00:00,Poland,Poland,PL,775.93,854.56,27.48,25.5,entsoe.eu
2022-04-04 00:00:00,Poland,Poland,PL,613.78,680.41,42.44,41.28,entsoe.eu
2022-04-05 00:00:00,Poland,Poland,PL,708.51,781.22,33.87,32.51,entsoe.eu
2022-04-06 00:00:00,Poland,Poland,PL,769.89,847.28,28.23,26.91,entsoe.eu
2022-04-07 00:00:00,Poland,Poland,PL,627.41,694.35,41.51,40.27,entsoe.eu
2022-04-08 00:00:00,Poland,Poland,PL,662.45,732.03,37.78,36.45,entsoe.eu
2022-04-09 00:00:00,Poland,Poland,PL,623.71,692.17,41.15,39.43,entsoe.eu
2022-04-10 00:00:00,Poland,Poland,PL,628.66,697.96,40.48,38.83,entsoe.eu
2022-04-11 00:00:00,Poland,Poland,PL,827.73,911.46,21.88,20.06,entsoe.eu
2022-04-12 00:00:00,Poland,Poland,PL,822.59,906.02,22.25,20.37,entsoe.eu
2022-04-13 00:00:00,Poland,Poland,PL,782.89,861.01,26.99,25.15,entsoe.eu
2022-04-14 00:00:00,Poland,Poland,PL,828.63,911.37,21.95,20.25,entsoe.eu
2022-04-15 00:00:00,Poland,Poland,PL,803.16,882.71,25.0,23.05,entsoe.eu
2022-04-16 00:00:00,Poland,Poland,PL,720.56,796.11,32.99,31.31,entsoe.eu
2022-04-17 00:00:00,Poland,Poland,PL,782.99,865.43,26.95,25.35,entsoe.eu
2022-04-18 00:00:00,Poland,Poland,PL,764.98,845.85,28.2,26.77,entsoe.eu
2022-04-19 00:00:00,Poland,Poland,PL,830.22,913.56,21.66,20.11,entsoe.eu
2022-04-20 00:00:00,Poland,Poland,PL,858.18,942.21,19.48,17.9,entsoe.eu
2022-04-21 00:00:00,Poland,Poland,PL,871.03,956.56,17.9,16.35,entsoe.eu
2022-04-22 00:00:00,Poland,Poland,PL,793.41,873.41,25.11,23.55,entsoe.eu
2022-04-23 00:00:00,Poland,Poland,PL,757.21,836.82,28.19,26.0,entsoe.eu
2022-04-24 00:00:00,Poland,Poland,PL,717.15,793.99,31.1,28.97,entsoe.eu
2022-04-25 00:00:00,Poland,Poland,PL,891.65,978.43,15.79,14.25,entsoe.eu
2022-04-26 00:00:00,Poland,Poland,PL,895.77,984.13,15.3,13.76,entsoe.eu
2022-04-27 00:00:00,Poland,Poland,PL,870.19,957.1,17.88,16.43,entsoe.eu
2022-04-28 00:00:00,Poland,Poland,PL,872.19,958.91,17.83,16.49,entsoe.eu
2022-04-29 00:00:00,Poland,Poland,PL,861.39,948.15,17.85,16.51,entsoe.eu
2022-04-30 00:00:00,Poland,Poland,PL,820.01,906.27,20.94,19.3,entsoe.eu
2022-05-01 00:00:00,Poland,Poland,PL,851.09,938.09,19.8,19.3,entsoe.eu
2022-05-02 00:00:00,Poland,Poland,PL,832.52,918.29,21.26,20.28,entsoe.eu
2022-05-03 00:00:00,Poland,Poland,PL,826.77,911.57,22.14,21.41,entsoe.eu
2022-05-04 00:00:00,Poland,Poland,PL,818.56,902.61,22.35,20.73,entsoe.eu
2022-05-05 00:00:00,Poland,Poland,PL,828.83,913.43,21.42,19.7,entsoe.eu
2022-05-06 00:00:00,Poland,Poland,PL,859.02,945.55,18.54,16.75,entsoe.eu
2022-05-07 00:00:00,Poland,Poland,PL,800.91,885.01,23.42,21.47,entsoe.eu
2022-05-08 00:00:00,Poland,Poland,PL,772.87,855.28,25.57,23.77,entsoe.eu
2022-05-09 00:00:00,Poland,Poland,PL,772.52,853.65,26.17,24.54,entsoe.eu
2022-05-10 00:00:00,Poland,Poland,PL,736.58,814.7,29.94,28.3,entsoe.eu
2022-05-11 00:00:00,Poland,Poland,PL,753.28,832.2,28.56,26.85,entsoe.eu
2022-05-12 00:00:00,Poland,Poland,PL,670.4,742.57,36.02,34.43,entsoe.eu
2022-05-13 00:00:00,Poland,Poland,PL,762.24,840.98,27.64,25.86,entsoe.eu
2022-05-14 00:00:00,Poland,Poland,PL,645.27,715.8,38.4,36.88,entsoe.eu
2022-05-15 00:00:00,Poland,Poland,PL,700.2,776.05,33.92,31.41,entsoe.eu
2022-05-16 00:00:00,Poland,Poland,PL,799.69,881.94,24.34,22.31,entsoe.eu
2022-05-17 00:00:00,Poland,Poland,PL,781.18,860.92,26.06,24.24,entsoe.eu
2022-05-18 00:00:00,Poland,Poland,PL,801.63,883.29,24.39,22.74,entsoe.eu
2022-05-19 00:00:00,Poland,Poland,PL,761.09,839.49,28.23,26.57,entsoe.eu
2022-05-20 00:00:00,Poland,Poland,PL,745.55,822.96,29.87,28.14,entsoe.eu
2022-05-21 00:00:00,Poland,Poland,PL,609.51,677.26,41.72,40.43,entsoe.eu
2022-05-22 00:00:00,Poland,Poland,PL,760.99,840.05,27.16,25.83,entsoe.eu
2022-05-23 00:00:00,Poland,Poland,PL,766.49,846.6,27.44,25.58,entsoe.eu
2022-05-24 00:00:00,Poland,Poland,PL,749.86,827.27,29.14,27.26,entsoe.eu
2022-05-25 00:00:00,Poland,Poland,PL,842.01,926.69,20.33,18.37,entsoe.eu
2022-05-26 00:00:00,Poland,Poland,PL,636.91,706.05,39.61,38.06,entsoe.eu
2022-05-27 00:00:00,Poland,Poland,PL,645.93,714.73,39.19,37.69,entsoe.eu
2022-05-28 00:00:00,Poland,Poland,PL,593.38,660.82,42.88,41.05,entsoe.eu
2022-05-29 00:00:00,Poland,Poland,PL,800.24,883.37,23.47,21.16,entsoe.eu
2022-05-30 00:00:00,Poland,Poland,PL,861.15,947.78,18.02,16.33,entsoe.eu
2022-05-31 00:00:00,Poland,Poland,PL,820.54,905.64,21.35,19.69,entsoe.eu
2022-06-01 00:00:00,Poland,Poland,PL,809.36,892.68,23.17,21.41,entsoe.eu
2022-06-02 00:00:00,Poland,Poland,PL,787.15,869.1,25.24,23.27,entsoe.eu
2022-06-03 00:00:00,Poland,Poland,PL,793.44,875.8,24.71,22.66,entsoe.eu
2022-06-04 00:00:00,Poland,Poland,PL,790.06,871.62,26.26,23.46,entsoe.eu
2022-06-05 00:00:00,Poland,Poland,PL,738.7,816.98,30.75,28.7,entsoe.eu
2022-06-06 00:00:00,Poland,Poland,PL,793.27,874.26,26.28,24.67,entsoe.eu
2022-06-07 00:00:00,Poland,Poland,PL,850.33,935.88,20.3,18.59,entsoe.eu
2022-06-08 00:00:00,Poland,Poland,PL,872.34,959.91,17.41,15.61,entsoe.eu
2022-06-09 00:00:00,Poland,Poland,PL,863.54,949.05,18.63,16.95,entsoe.eu
2022-06-10 00:00:00,Poland,Poland,PL,817.67,899.96,22.96,21.41,entsoe.eu
2022-06-11 00:00:00,Poland,Poland,PL,780.28,862.15,26.09,23.77,entsoe.eu
2022-06-12 00:00:00,Poland,Poland,PL,754.11,834.98,28.02,25.23,entsoe.eu
2022-06-13 00:00:00,Poland,Poland,PL,782.83,862.94,25.63,23.73,entsoe.eu
2022-06-14 00:00:00,Poland,Poland,PL,722.35,798.1,31.24,30.06,entsoe.eu
2022-06-15 00:00:00,Poland,Poland,PL,811.85,895.98,22.69,21.41,entsoe.eu
2022-06-16 00:00:00,Poland,Poland,PL,761.42,841.66,27.82,25.96,entsoe.eu
2022-06-17 00:00:00,Poland,Poland,PL,775.9,857.15,26.82,24.84,entsoe.eu
2022-06-18 00:00:00,Poland,Poland,PL,696.64,771.99,34.41,32.42,entsoe.eu
2022-06-19 00:00:00,Poland,Poland,PL,656.5,728.48,38.41,36.37,entsoe.eu
2022-06-20 00:00:00,Poland,Poland,PL,842.87,928.13,19.83,18.03,entsoe.eu
2022-06-21 00:00:00,Poland,Poland,PL,730.29,806.47,30.51,28.85,entsoe.eu
2022-06-22 00:00:00,Poland,Poland,PL,797.4,880.54,24.09,22.12,entsoe.eu
2022-06-23 00:00:00,Poland,Poland,PL,800.38,883.55,24.26,22.23,entsoe.eu
2022-06-24 00:00:00,Poland,Poland,PL,692.05,766.04,34.25,32.23,entsoe.eu
2022-06-25 00:00:00,Poland,Poland,PL,735.63,813.73,30.16,28.0,entsoe.eu
2022-06-26 00:00:00,Poland,Poland,PL,749.2,828.43,28.74,26.74,entsoe.eu
2022-06-27 00:00:00,Poland,Poland,PL,747.63,825.48,29.04,27.35,entsoe.eu
2022-06-28 00:00:00,Poland,Poland,PL,818.45,901.33,22.06,20.26,entsoe.eu
2022-06-29 00:00:00,Poland,Poland,PL,843.94,929.4,19.9,17.84,entsoe.eu
2022-06-30 00:00:00,Poland,Poland,PL,826.1,910.0,21.44,19.41,entsoe.eu
2022-07-01 00:00:00,Poland,Poland,PL,770.05,849.29,26.77,24.68,entsoe.eu
2022-07-02 00:00:00,Poland,Poland,PL,784.72,866.17,25.53,22.94,entsoe.eu
2022-07-03 00:00:00,Poland,Poland,PL,762.51,843.26,27.5,24.79,entsoe.eu
2022-07-04 00:00:00,Poland,Poland,PL,797.09,879.53,24.29,21.95,entsoe.eu
2022-07-05 00:00:00,Poland,Poland,PL,852.92,937.53,19.76,17.52,entsoe.eu
2022-07-06 00:00:00,Poland,Poland,PL,795.22,874.91,25.46,23.23,entsoe.eu
2022-07-07 00:00:00,Poland,Poland,PL,797.63,877.55,25.6,23.19,entsoe.eu
2022-07-08 00:00:00,Poland,Poland,PL,773.22,851.44,28.15,25.76,entsoe.eu
2022-07-09 00:00:00,Poland,Poland,PL,683.37,756.01,36.11,33.69,entsoe.eu
2022-07-10 00:00:00,Poland,Poland,PL,663.73,735.29,37.59,35.18,entsoe.eu
2022-07-11 00:00:00,Poland,Poland,PL,777.14,855.66,27.26,25.04,entsoe.eu
2022-07-12 00:00:00,Poland,Poland,PL,674.65,745.05,36.77,34.7,entsoe.eu
2022-07-13 00:00:00,Poland,Poland,PL,707.54,780.49,33.95,32.1,entsoe.eu
2022-07-14 00:00:00,Poland,Poland,PL,724.63,799.5,32.28,30.45,entsoe.eu
2022-07-15 00:00:00,Poland,Poland,PL,690.3,762.38,35.59,33.65,entsoe.eu
2022-07-16 00:00:00,Poland,Poland,PL,662.67,733.67,37.86,35.61,entsoe.eu
2022-07-17 00:00:00,Poland,Poland,PL,680.58,754.1,36.05,33.57,entsoe.eu
2022-07-18 00:00:00,Poland,Poland,PL,808.3,889.53,24.61,22.31,entsoe.eu
2022-07-19 00:00:00,Poland,Poland,PL,812.7,894.45,24.21,22.0,entsoe.eu
2022-07-20 00:00:00,Poland,Poland,PL,794.89,875.18,26.0,24.09,entsoe.eu
2022-07-21 00:00:00,Poland,Poland,PL,772.96,852.11,27.86,26.13,entsoe.eu
2022-07-22 00:00:00,Poland,Poland,PL,821.23,903.91,22.81,20.6,entsoe.eu
2022-07-23 00:00:00,Poland,Poland,PL,802.96,885.05,24.93,22.3,entsoe.eu
2022-07-24 00:00:00,Poland,Poland,PL,734.63,812.67,30.89,28.0,entsoe.eu
2022-07-25 00:00:00,Poland,Poland,PL,725.52,800.83,32.03,29.79,entsoe.eu
2022-07-26 00:00:00,Poland,Poland,PL,788.58,867.12,26.3,24.26,entsoe.eu
2022-07-27 00:00:00,Poland,Poland,PL,780.23,858.96,27.11,24.82,entsoe.eu
2022-07-28 00:00:00,Poland,Poland,PL,807.25,888.31,24.64,22.36,entsoe.eu
2022-07-29 00:00:00,Poland,Poland,PL,776.06,852.94,27.58,25.21,entsoe.eu
2022-07-30 00:00:00,Poland,Poland,PL,800.77,878.88,25.08,22.45,entsoe.eu
2022-07-31 00:00:00,Poland,Poland,PL,776.88,853.71,27.09,24.18,entsoe.eu
